steps,avg_reward,collision_rate,episode_length
73100,33.47825951088154,0.0,40.0
73200,33.691413654179286,0.0,40.0
73300,32.652132701421806,0.0,40.0
73400,33.985227935444165,0.0,40.0
73500,34.038795238959366,0.0,40.0
73600,32.01213270142181,0.0,40.0
73700,34.038795238959366,0.0,40.0
73800,32.82546555439151,0.0,40.0
73900,33.37213270140064,0.0,40.0
74000,32.01213270142181,0.0,40.0
74100,32.93212910802814,0.0,40.0
74200,30.890475863089108,1.0,34.0
74300,9.024895292849939,1.0,11.0
74400,32.4521326930919,0.0,40.0
74500,16.867568597810383,1.0,19.0
74600,33.9321327014218,0.0,40.0
74700,34.49207465582864,0.0,40.0
74800,33.532132694186785,0.0,40.0
74900,33.0521327014218,0.0,40.0
75000,8.997989752803548,1.0,11.0
75100,32.78525746051896,0.0,40.0
75200,32.01213270142181,0.0,40.0
75300,13.86386831290165,1.0,17.0
75400,34.01213270142179,0.0,40.0
75500,32.7721327014218,0.0,40.0
75600,33.052132701421804,0.0,40.0
75700,33.14504848472017,0.0,40.0
75800,35.329583888078545,0.0,40.0
75900,34.759438880436804,0.0,40.0
76000,16.331127883309005,1.0,20.0
76100,14.171918358937162,1.0,16.0
76200,20.721573607789935,1.0,24.0
76300,9.024566008330554,1.0,11.0
76400,21.56143449148588,1.0,25.0
76500,27.27999999999999,1.0,32.0
76600,12.531867298578197,1.0,14.0
76700,34.172132701421795,0.0,40.0
76800,13.362587954304805,1.0,15.0
76900,32.665462387378454,0.0,40.0
77000,32.9847474171066,0.0,40.0
77100,33.35879576639376,0.0,40.0
77200,20.823155012080232,1.0,24.0
77300,33.132132646464356,0.0,40.0
77400,34.17213270141958,0.0,40.0
77500,34.252132701421466,0.0,40.0
77600,33.35879576639376,0.0,40.0
77700,32.90502593840227,0.0,40.0
77800,33.42474012344999,0.0,40.0
77900,35.05048267898796,0.0,40.0
78000,33.47825951088154,0.0,40.0
78100,5.629056909549523,1.0,7.0
78200,28.398095636836768,1.0,35.0
78300,20.721573607789935,1.0,24.0
78400,34.211389499831654,0.0,40.0
78500,33.651573579775366,0.0,40.0
78600,30.278608967898084,1.0,37.0
78700,8.148749660448292,1.0,10.0
78800,11.453333333333338,1.0,14.0
78900,5.629056909549523,1.0,7.0
79000,33.15805486912433,0.0,40.0
79100,33.132132646355124,0.0,40.0
79200,36.17062943549232,0.0,40.0
79300,20.744926546109674,1.0,24.0
79400,33.47825951088154,0.0,40.0
79500,33.50490497471785,0.0,40.0
79600,14.89135940535553,1.0,17.0
79700,32.70474693677034,0.0,40.0
79800,14.173305626389508,1.0,16.0
79900,32.57213270142181,0.0,40.0
80000,20.77376559868663,1.0,24.0
80100,33.438263150106586,0.0,40.0
80200,11.453333333333338,1.0,14.0
80300,12.558402278002072,1.0,14.0
80400,33.1321327014218,0.0,40.0
80500,12.531867298578197,1.0,14.0
80600,33.62544302603001,0.0,40.0
80700,32.891950008760965,0.0,40.0
80800,34.291365401437076,0.0,40.0
80900,33.19879478592233,0.0,40.0
81000,14.173305626389508,1.0,16.0
81100,33.50490218056823,0.0,40.0
81200,36.12942480735106,0.0,40.0
81300,12.263868312757205,1.0,15.0
81400,12.531867298578197,1.0,14.0
81500,9.863868311662454,1.0,12.0
81600,36.20942761325792,0.0,40.0
81700,33.47842527145012,0.0,40.0
81800,33.4375441782424,0.0,40.0
81900,32.75879888867391,0.0,40.0
82000,33.23861184879959,0.0,40.0
82100,31.748327909469253,1.0,35.0
82200,32.63879936808849,0.0,40.0
82300,33.50509193088196,0.0,40.0
82400,33.52159772199793,0.0,40.0
82500,33.25103818629355,0.0,40.0
82600,33.45098982809643,0.0,40.0
82700,12.558402278002072,1.0,14.0
82800,33.26509193921404,0.0,40.0
82900,33.2121327014218,0.0,40.0
83000,22.468032468645955,1.0,26.0
83100,34.918230715790585,0.0,40.0
83200,32.705462387378454,0.0,40.0
83300,33.35879576639376,0.0,40.0
83400,33.9566436622121,0.0,40.0
83500,34.41138260239832,0.0,40.0
83600,33.372132701419616,0.0,40.0
83700,36.582569986488906,0.0,40.0
83800,34.264747417106264,0.0,40.0
83900,33.434189895278614,0.0,40.0
84000,33.37154820629001,0.0,40.0
84100,7.290756011028397,1.0,9.0
84200,33.132132701421796,0.0,40.0
84300,34.18471166955409,0.0,40.0
84400,6.452952746500004,1.0,8.0
84500,33.105437154446484,0.0,40.0
84600,32.70435583640416,0.0,40.0
84700,7.290756011028397,1.0,9.0
84800,34.50298133976575,0.0,40.0
84900,33.211410497505746,0.0,40.0
85000,32.89213270142181,0.0,40.0
85100,12.558402278002072,1.0,14.0
85200,7.290756011028397,1.0,9.0
85300,14.89135940535553,1.0,17.0
85400,14.89135940535553,1.0,17.0
85500,34.29138577056857,0.0,40.0
85600,12.558402278002072,1.0,14.0
85700,32.55879936808849,0.0,40.0
85800,12.558402278002072,1.0,14.0
85900,12.06492872989656,1.0,15.0
86000,12.558402278002072,1.0,14.0
86100,12.558402278002072,1.0,14.0
86200,15.838402287303289,1.0,18.0
86300,12.558402278002072,1.0,14.0
86400,23.99999999999999,1.0,28.0
86500,12.558402278002072,1.0,14.0
86600,27.27999999999999,1.0,32.0
86700,32.47879936808849,0.0,40.0
86800,33.4521327014218,0.0,40.0
86900,33.29213270142151,0.0,40.0
87000,33.18328575472372,0.0,40.0
87100,32.73213270142181,0.0,40.0
87200,33.23861459984213,0.0,40.0
87300,34.24190231073198,0.0,40.0
87400,5.629056909549523,1.0,7.0
87500,32.86546238737845,0.0,40.0
87600,32.492132701421816,0.0,40.0
87700,33.19877323882253,0.0,40.0
87800,12.558402278002072,1.0,14.0
87900,33.15877048777982,0.0,40.0
88000,32.705257460518965,0.0,40.0
88100,12.558402278002072,1.0,14.0
88200,32.89213264648083,0.0,40.0
88300,32.09213270142182,0.0,40.0
88400,12.558402278002072,1.0,14.0
88500,34.01213270142179,0.0,40.0
88600,27.27999999999999,1.0,32.0
88700,12.558402278002072,1.0,14.0
88800,32.41213270142182,0.0,40.0
88900,33.0521327014218,0.0,40.0
89000,32.90546238737845,0.0,40.0
89100,33.37212953325151,0.0,40.0
89200,32.5721327014218,0.0,40.0
89300,34.29138949983131,0.0,40.0
89400,23.18792195148397,1.0,27.0
89500,34.252132701421466,0.0,40.0
89600,33.3721327014218,0.0,40.0
89700,32.78546463647873,0.0,40.0
89800,32.01213270142181,0.0,40.0
89900,32.47879936808847,0.0,40.0
90000,32.83879936808848,0.0,40.0
90100,32.55879936808849,0.0,40.0
90200,34.0247474171043,0.0,40.0
90300,9.863868311662454,1.0,12.0
90400,33.30526037579466,0.0,40.0
90500,33.46508573329414,0.0,40.0
90600,12.531867298578197,1.0,14.0
90700,14.173305626389508,1.0,16.0
90800,22.454720080369516,1.0,26.0
90900,12.531867298578197,1.0,14.0
91000,12.531867298578197,1.0,14.0
91100,12.558402278002072,1.0,14.0
91200,32.01213270142181,0.0,40.0
91300,33.05141330488873,0.0,40.0
91400,32.892132284214156,0.0,40.0
91500,32.85213270142181,0.0,40.0
91600,27.27999999999999,1.0,32.0
91700,12.558402278002072,1.0,14.0
91800,24.12025215078369,1.0,26.0
91900,12.531867298578197,1.0,14.0
92000,33.131759066589154,0.0,40.0
92100,12.558402278002072,1.0,14.0
92200,13.424502297149651,1.0,15.0
92300,33.077727923650926,0.0,40.0
92400,12.531867298578197,1.0,14.0
92500,33.2514099837354,0.0,40.0
92600,33.532132701421475,0.0,40.0
92700,33.3721327014218,0.0,40.0
92800,32.73213270142181,0.0,40.0
92900,32.6521327014218,0.0,40.0
93000,32.172132701421816,0.0,40.0
93100,33.43824024282326,0.0,40.0
93200,32.505466034755145,0.0,40.0
93300,25.038236580848444,1.0,31.0
93400,9.078574292098526,1.0,11.0
93500,34.3318494332338,0.0,40.0
93600,12.558402278002072,1.0,14.0
93700,32.252132701421814,0.0,40.0
93800,32.41213270142182,0.0,40.0
93900,34.33213270142175,0.0,40.0
94000,33.2000004804808,0.0,40.0
94100,16.345466034752587,1.0,20.0
94200,32.90472153579101,0.0,40.0
94300,34.41074537902816,0.0,40.0
94400,34.41138260239832,0.0,40.0
94500,34.277357616727265,0.0,40.0
94600,12.558402278002072,1.0,14.0
94700,33.35826315841963,0.0,40.0
94800,34.492251373431095,0.0,40.0
94900,11.465945444537475,1.0,14.0
95000,34.504335116470415,0.0,40.0
95100,12.558402278002072,1.0,14.0
95200,4.854257102288174,1.0,6.0
95300,33.23858896848631,0.0,40.0
95400,33.29213270141897,0.0,40.0
95500,32.278799368088464,0.0,40.0
95600,11.465945444537477,1.0,14.0
95700,22.662803813423604,1.0,28.0
95800,11.547656991106953,1.0,14.0
95900,32.172132701421816,0.0,40.0
96000,33.3721327014218,0.0,40.0
96100,33.29213270142179,0.0,40.0
96200,33.958428941543715,0.0,40.0
96300,32.01213270142181,0.0,40.0
96400,32.41213270142182,0.0,40.0
96500,20.837201023013055,1.0,24.0
96600,34.50474741696209,0.0,40.0
96700,11.453333333333338,1.0,14.0
96800,13.091824102250193,1.0,16.0
96900,33.42353867060111,0.0,40.0
97000,27.27999999999999,1.0,32.0
97100,26.481411806209408,1.0,31.0
97200,34.18546603475514,0.0,40.0
97300,12.558402278002072,1.0,14.0
97400,33.132132701421796,0.0,40.0
97500,32.97213270141931,0.0,40.0
97600,33.58967542016424,0.0,40.0
97700,20.863539222924334,1.0,24.0
97800,11.465945444537473,1.0,14.0
97900,33.86546238716639,0.0,40.0
98000,7.303864665203416,1.0,9.0
98100,33.11630154951556,0.0,40.0
98200,22.401414974268487,1.0,26.0
98300,12.558402278002072,1.0,14.0
98400,33.45210864312902,0.0,40.0
98500,27.27999999999999,1.0,32.0
98600,32.932132701421814,0.0,40.0
98700,32.252132701421814,0.0,40.0
98800,33.452132700468745,0.0,40.0
98900,12.558402278002072,1.0,14.0
99000,32.918566705296435,0.0,40.0
99100,34.25213270142175,0.0,40.0
99200,34.33213270141928,0.0,40.0
99300,12.558402278002072,1.0,14.0
99400,14.171918358937162,1.0,16.0
99500,24.880000479528032,1.0,29.0
99600,23.99999999999999,1.0,28.0
99700,23.99999999999999,1.0,28.0
99800,32.492132701421816,0.0,40.0
99900,12.558402278002072,1.0,14.0
100000,33.45213270142179,0.0,40.0
